Date,Open,High,Low,Close,Adj Close,Volume
2023-10-05,3.680000,3.730000,3.670000,3.710000,3.552601,2540500
2023-10-06,3.720000,3.810000,3.700000,3.790000,3.629206,2483100
2023-10-09,3.680000,3.710000,3.650000,3.690000,3.533449,2705700
2023-10-10,3.780000,3.810000,3.770000,3.780000,3.619631,2350400
2023-10-11,3.800000,3.820000,3.770000,3.810000,3.648358,1685600
2023-10-12,3.760000,3.760000,3.700000,3.720000,3.562176,1775400
2023-10-13,3.670000,3.700000,3.630000,3.640000,3.485570,2812500
2023-10-16,3.730000,3.750000,3.710000,3.750000,3.590904,2098200
2023-10-17,3.690000,3.770000,3.690000,3.740000,3.581328,3818300
2023-10-18,3.680000,3.700000,3.640000,3.650000,3.495146,2819600
2023-10-19,3.650000,3.700000,3.630000,3.650000,3.495146,2512100
2023-10-20,3.650000,3.660000,3.600000,3.600000,3.447267,4301800
2023-10-23,3.570000,3.620000,3.570000,3.570000,3.418540,3582300
2023-10-24,3.540000,3.560000,3.520000,3.520000,3.370661,4312300
2023-10-25,3.630000,3.630000,3.570000,3.610000,3.456843,3483100
2023-10-26,3.650000,3.670000,3.630000,3.650000,3.495146,3480700
2023-10-27,3.650000,3.660000,3.600000,3.610000,3.456843,2549000
2023-10-30,3.710000,3.750000,3.710000,3.740000,3.581328,3635600
2023-10-31,3.620000,3.640000,3.600000,3.630000,3.556832,5437000
2023-11-01,3.660000,3.680000,3.620000,3.650000,3.576429,3144800
2023-11-02,3.730000,3.800000,3.730000,3.800000,3.723405,3467000
2023-11-03,3.810000,3.850000,3.800000,3.810000,3.733203,3827800
2023-11-06,3.810000,3.820000,3.760000,3.770000,3.694010,2060100
2023-11-07,3.730000,3.750000,3.710000,3.730000,3.654816,2380500
2023-11-08,3.790000,3.810000,3.760000,3.760000,3.684211,3022600
2023-11-09,3.780000,3.830000,3.780000,3.790000,3.713607,2284300
2023-11-10,3.820000,3.860000,3.790000,3.860000,3.782196,2560600
2023-11-13,3.830000,3.880000,3.830000,3.870000,3.791994,1833100
2023-11-14,3.930000,3.980000,3.930000,3.980000,3.899777,2861900
2023-11-15,3.950000,3.980000,3.930000,3.930000,3.850785,2022800
2023-11-16,4.000000,4.000000,3.960000,3.990000,3.909575,2529200
2023-11-17,3.990000,4.040000,3.990000,4.040000,3.958567,3655300
2023-11-20,4.040000,4.060000,4.030000,4.050000,3.968366,2667600
2023-11-21,4.030000,4.050000,4.020000,4.040000,3.958567,2041900
2023-11-22,4.040000,4.050000,4.010000,4.030000,3.948769,1807800
2023-11-24,4.080000,4.090000,4.070000,4.080000,3.997761,1159000
2023-11-27,4.060000,4.070000,4.020000,4.030000,3.948769,1797200
2023-11-28,4.100000,4.120000,4.090000,4.110000,4.027157,2507900
2023-11-29,4.120000,4.150000,4.120000,4.130000,4.046753,2395000
2023-11-30,4.100000,4.120000,4.090000,4.110000,4.027157,2305800
2023-12-01,4.110000,4.150000,4.100000,4.140000,4.056552,2027700
2023-12-04,4.110000,4.140000,4.110000,4.140000,4.056552,2809800
2023-12-05,4.180000,4.200000,4.170000,4.180000,4.095746,2377800
2023-12-06,4.220000,4.240000,4.180000,4.190000,4.105544,4133100
2023-12-07,4.080000,4.150000,4.070000,4.150000,4.066350,3169300
2023-12-08,4.160000,4.220000,4.160000,4.200000,4.115342,1643900
2023-12-11,4.190000,4.200000,4.180000,4.180000,4.095746,2790500
2023-12-12,4.150000,4.170000,4.130000,4.140000,4.056552,2442100
2023-12-13,4.130000,4.190000,4.090000,4.180000,4.095746,2522100
2023-12-14,4.190000,4.240000,4.170000,4.210000,4.125141,5161300
2023-12-15,4.100000,4.140000,4.070000,4.120000,4.036955,5515900
2023-12-18,4.080000,4.100000,4.070000,4.100000,4.017358,2744800
2023-12-19,4.110000,4.150000,4.110000,4.140000,4.056552,2631300
2023-12-20,4.130000,4.140000,4.050000,4.050000,3.968366,3557400
2023-12-21,4.130000,4.140000,4.100000,4.120000,4.036955,2802900
2023-12-22,4.170000,4.180000,4.130000,4.160000,4.076149,1792300
2023-12-26,4.160000,4.190000,4.150000,4.180000,4.095746,1410100
2023-12-27,4.160000,4.200000,4.160000,4.190000,4.105544,3301500
2023-12-28,4.150000,4.170000,4.140000,4.140000,4.056552,1983900
2023-12-29,4.140000,4.160000,4.120000,4.140000,4.056552,2567200
2024-01-02,4.170000,4.200000,4.160000,4.170000,4.085947,2001300
2024-01-03,4.110000,4.130000,4.090000,4.120000,4.036955,2219900
2024-01-04,4.160000,4.220000,4.160000,4.190000,4.105544,2860100
2024-01-05,4.230000,4.290000,4.230000,4.240000,4.154536,3850000
2024-01-08,4.280000,4.290000,4.250000,4.290000,4.203528,3489000
2024-01-09,4.200000,4.220000,4.170000,4.180000,4.095746,3449900
2024-01-10,4.170000,4.190000,4.160000,4.170000,4.085947,1947600
2024-01-11,4.170000,4.180000,4.100000,4.120000,4.036955,3528400
2024-01-12,4.150000,4.180000,4.110000,4.120000,4.036955,2873300
2024-01-16,3.990000,4.010000,3.960000,3.970000,3.889978,4303000
2024-01-17,3.920000,3.960000,3.910000,3.930000,3.850785,3052800
2024-01-18,4.000000,4.010000,3.970000,4.010000,3.929173,2523700
2024-01-19,4.000000,4.030000,3.980000,4.020000,3.938971,2640000
2024-01-22,4.040000,4.060000,4.020000,4.020000,3.938971,3817400
2024-01-23,3.970000,3.980000,3.940000,3.970000,3.889978,2947600
2024-01-24,4.020000,4.040000,4.000000,4.000000,3.919374,3006500
2024-01-25,3.950000,3.970000,3.890000,3.920000,3.840986,2832900
2024-01-26,3.920000,3.940000,3.910000,3.940000,3.860583,2190500
2024-01-29,3.860000,3.860000,3.830000,3.860000,3.782196,2659800
2024-01-30,3.940000,3.960000,3.920000,3.960000,3.880180,3261200
2024-01-31,4.040000,4.050000,3.970000,4.000000,3.919374,4088800
2024-02-01,4.070000,4.080000,3.980000,4.060000,3.978164,8808100
2024-02-02,4.130000,4.180000,4.120000,4.180000,4.095746,3222000
2024-02-05,3.940000,3.950000,3.900000,3.940000,3.860583,5202200
2024-02-06,3.980000,4.000000,3.970000,4.000000,3.919374,2552200
2024-02-07,3.960000,3.970000,3.910000,3.970000,3.889978,2996600
2024-02-08,3.920000,3.930000,3.900000,3.930000,3.850785,2713400
2024-02-09,3.910000,3.970000,3.900000,3.960000,3.880180,2120900
2024-02-12,3.940000,3.980000,3.930000,3.970000,3.889978,2761400
2024-02-13,3.930000,3.940000,3.870000,3.880000,3.801793,3130800
2024-02-14,3.910000,3.930000,3.890000,3.900000,3.821389,2054900
2024-02-15,3.880000,3.940000,3.880000,3.940000,3.860583,2280100
2024-02-16,3.940000,3.950000,3.910000,3.920000,3.840986,1443600
2024-02-20,4.050000,4.090000,4.040000,4.080000,3.997761,3289100
2024-02-21,4.090000,4.110000,4.070000,4.090000,4.007560,2869500
2024-02-22,4.130000,4.150000,4.070000,4.090000,4.007560,7003500
2024-02-23,4.110000,4.130000,4.090000,4.100000,4.017358,3026300
2024-02-26,4.110000,4.130000,4.080000,4.090000,4.007560,2237600
2024-02-27,4.090000,4.110000,4.080000,4.100000,4.017358,2630000
2024-02-28,4.140000,4.150000,4.110000,4.130000,4.046753,2057000
2024-02-29,4.130000,4.150000,4.070000,4.110000,4.027157,3864500
2024-03-01,4.130000,4.160000,4.110000,4.150000,4.066350,2643100
2024-03-04,4.150000,4.170000,4.120000,4.120000,4.036955,2191300
2024-03-05,4.120000,4.160000,4.120000,4.140000,4.056552,1841000
2024-03-06,4.240000,4.240000,4.190000,4.200000,4.115342,4569100
2024-03-07,4.270000,4.320000,4.260000,4.290000,4.203528,2745800
2024-03-08,4.330000,4.350000,4.290000,4.310000,4.223125,2590100
2024-03-11,4.310000,4.320000,4.290000,4.310000,4.223125,1489000
2024-03-12,4.330000,4.400000,4.330000,4.400000,4.311311,2335700
2024-03-13,4.450000,4.450000,4.420000,4.440000,4.350505,1847400
2024-03-14,4.400000,4.400000,4.350000,4.380000,4.291714,3170700
2024-03-15,4.410000,4.460000,4.410000,4.420000,4.330908,2444300
2024-03-18,4.460000,4.470000,4.440000,4.460000,4.370102,2557400
2024-03-19,4.460000,4.510000,4.460000,4.490000,4.399497,1990200
2024-03-20,4.460000,4.550000,4.440000,4.550000,4.458288,1956000
2024-03-21,4.590000,4.620000,4.550000,4.560000,4.468086,5348100
2024-03-22,4.670000,4.690000,4.650000,4.670000,4.575869,2658000
2024-03-25,4.730000,4.790000,4.720000,4.760000,4.664055,5867200
2024-03-26,4.780000,4.800000,4.760000,4.770000,4.673853,2645100
2024-03-27,4.820000,4.850000,4.820000,4.840000,4.742443,2422500
2024-03-28,4.860000,4.880000,4.820000,4.840000,4.742443,2247500
2024-04-01,4.840000,4.850000,4.790000,4.800000,4.703249,1570700
2024-04-02,4.790000,4.820000,4.780000,4.820000,4.722846,2105500
2024-04-03,4.870000,4.930000,4.870000,4.910000,4.811031,2551200
2024-04-04,5.030000,5.050000,4.920000,4.940000,4.840426,3679600
2024-04-05,4.900000,4.930000,4.870000,4.900000,4.801233,2040700
2024-04-08,4.970000,5.000000,4.950000,4.980000,4.879621,4920600
2024-04-09,4.980000,5.000000,4.890000,4.920000,4.820830,2223700
2024-04-10,4.850000,4.910000,4.820000,4.870000,4.771837,2928000
2024-04-11,4.760000,4.780000,4.670000,4.760000,4.664055,3270300
2024-04-12,4.700000,4.710000,4.640000,4.650000,4.556272,2687000
2024-04-15,4.730000,4.750000,4.640000,4.640000,4.546474,2470100
2024-04-16,4.640000,4.640000,4.560000,4.570000,4.477885,6258900
2024-04-17,4.690000,4.710000,4.640000,4.660000,4.566070,3101500
2024-04-18,4.750000,4.800000,4.730000,4.750000,4.654256,2964900
2024-04-19,4.750000,4.780000,4.730000,4.750000,4.654256,2958500
2024-04-22,4.850000,4.920000,4.850000,4.860000,4.762039,8713000
2024-04-23,5.010000,5.040000,4.980000,4.990000,4.889419,11156600
2024-04-24,5.040000,5.060000,5.030000,5.050000,4.948210,5336000
2024-04-25,5.020000,5.070000,4.980000,5.060000,4.958008,4968800
2024-04-26,5.150000,5.170000,5.100000,5.110000,5.007000,2819900
2024-04-29,5.030000,5.060000,5.000000,5.040000,5.040000,4242700
2024-04-30,4.860000,4.890000,4.800000,4.800000,4.800000,4540000
2024-05-01,4.750000,4.850000,4.730000,4.800000,4.800000,1676300
2024-05-02,4.850000,4.890000,4.820000,4.870000,4.870000,3063600
2024-05-03,4.860000,4.860000,4.810000,4.830000,4.830000,1502800
2024-05-06,4.850000,4.900000,4.850000,4.900000,4.900000,1656100
2024-05-07,5.030000,5.060000,5.020000,5.030000,5.030000,2631600
2024-05-08,5.040000,5.090000,5.040000,5.050000,5.050000,3119700
2024-05-09,5.060000,5.100000,5.050000,5.050000,5.050000,2552900
2024-05-10,5.070000,5.080000,5.030000,5.030000,5.030000,2565500
2024-05-13,5.070000,5.090000,5.050000,5.060000,5.060000,1241000
2024-05-14,5.060000,5.110000,5.060000,5.090000,5.090000,1905800
2024-05-15,5.150000,5.230000,5.150000,5.230000,5.230000,3209600
2024-05-16,5.180000,5.200000,5.140000,5.140000,5.140000,1943800
2024-05-17,5.200000,5.270000,5.190000,5.250000,5.250000,2827700
2024-05-20,5.250000,5.260000,5.210000,5.210000,5.210000,1056000
2024-05-21,5.180000,5.210000,5.160000,5.200000,5.200000,808500
2024-05-22,5.190000,5.210000,5.130000,5.130000,5.130000,1485000
2024-05-23,5.150000,5.160000,5.070000,5.090000,5.090000,1578100
2024-05-24,5.070000,5.130000,5.070000,5.110000,5.110000,1121600
2024-05-28,5.110000,5.140000,5.080000,5.120000,5.120000,1644800
2024-05-29,5.050000,5.050000,5.000000,5.020000,5.020000,2343500
2024-05-30,5.120000,5.160000,5.120000,5.140000,5.140000,3918300
2024-05-31,5.170000,5.250000,5.150000,5.240000,5.240000,2323400
2024-06-03,5.220000,5.260000,5.190000,5.250000,5.250000,2048400
2024-06-04,5.140000,5.168600,5.120000,5.125000,5.125000,397541
